45.8	9.9589	136345.00
45.9	9.9795	136851.00
46	10.0001	137359.00
46.1	10.0214	137882.00
46.2	10.042	138414.00
46.3	10.0628	138945.00
46.4	10.0835	139459.00
46.5	10.1041	139995.00
46.6	10.1247	140541.00
46.7	10.1453	141085.00
46.8	10.1658	141611.00
46.9	10.187	142215.00
47	10.2076	142787.00
47.1	10.2283	143327.00
47.2	10.2489	143904.00
47.3	10.2697	144463.00
47.4	10.2904	145023.00
47.5	10.3112	145567.00
47.6	10.3319	146142.00
47.7	10.3533	146722.00
47.8	10.3738	147313.00
47.9	10.3944	147910.00
48	10.415	148516.00
48.1	10.4355	149085.00
48.2	10.4561	149695.00
48.3	10.4768	150301.00
48.4	10.4976	150887.00
48.5	10.5189	151533.00
48.6	10.5396	152153.00
48.7	10.5602	152752.00
48.8	10.5808	153378.00
48.9	10.6014	153998.00
49	10.622	154588.00
49.1	10.6426	155236.00
49.2	10.6632	155884.00
49.3	10.6844	156540.00
49.4	10.705	157222.00
49.5	10.7257	157868.00
49.6	10.7465	158494.00
49.7	10.7672	159162.00
49.8	10.7879	159829.00
49.9	10.8086	160501.00
50	10.8294	161156.00
50.1	10.8507	161866.00
50.2	10.8713	162529.00
50.3	10.8918	163220.00
50.4	10.9124	163926.00
50.5	10.933	164614.00
50.6	10.9537	165292.00
50.7	10.9745	166014.00
50.8	10.9952	166738.00
50.9	11.0166	167466.00
51	11.0373	168184.00
51.1	11.058	168902.00
51.2	11.0789	169594.00
51.3	11.0996	170341.00
51.4	11.1203	171085.00
51.5	11.141	171807.00
51.6	11.1618	172577.00
51.7	11.1832	173356.00
51.8	11.2039	174128.00
51.9	11.2245	174937.00
52	11.2452	175725.00
52.1	11.2658	176469.00
52.2	11.2865	177256.00
52.3	11.3072	178047.00
52.4	11.3279	178846.00
52.5	11.3492	179651.00
52.6	11.3698	180467.00
52.7	11.3904	181251.00
52.8	11.4109	182077.00
52.9	11.4315	182928.00
53	11.4522	183775.00
53.1	11.4729	184583.00
53.2	11.4938	185438.00
53.3	11.5153	186304.00
53.4	11.5361	187160.00
53.5	11.5569	188057.00
53.6	11.5777	188950.00
53.7	11.5984	189795.00
53.8	11.6191	190681.00
53.9	11.6397	191587.00
54	11.6604	192449.00
54.1	11.6816	193420.00
54.2	11.7023	194297.00
54.3	11.7229	195232.00
54.4	11.7437	196166.00
54.5	11.7644	197104.00
54.6	11.7851	198000.00
54.7	11.8059	199014.00
54.8	11.8266	199975.00
